id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1107744517880374747,Quiet place in downtown Bkk,252759762,Dalinporn,,Vadhana,13.74353,100.55751,Entire home/apt,,30,1,2024-07-30,0.52,8,1,1,
1107758902291912962,Artsy House close to Chinatown,34595207,Patrick,,Thon buri,13.70942,100.49281,Entire home/apt,2800,1,0,,,1,269,0,
1107839946106241038,曼谷湄南河边 state tower 高层河景房 2张床 BTS/pier/iconsiam,551301257,Ling,,Bang Rak,13.72282,100.51666,Entire home/apt,2221,1,11,2024-08-24,1.83,1,165,11,
1107868530581564919,花园景观，曼谷CBD市中心1卧小新主题套房！夜市临BTS天铁站，健身房，超大露天泳池！是隆沙吞商圈！,117775717,Kris,,Sathon,13.711560665827609,100.5203516408801,Entire home/apt,1294,1,19,2024-09-12,2.85,2,177,19,
1107876016333316777,"Large bed , MRT 350m",117897406,Vitanya,,Pom Prap Sattru Phai,13.745482,100.5113377,Entire home/apt,1493,1,1,2024-03-13,0.15,17,230,1,
1107904412539029273,100 SQM CONDO with Private Office / Pool & Gym,338152488,Kelvin,,Khlong Toei,13.70682779315712,100.59307050603398,Entire home/apt,,1,8,2024-09-04,1.37,1,0,8,
1107923439914041196,- Hyde Sukhumvit 11 - High Floor City View - NANA,501920630,LeFoyer,,Vadhana,13.744491022194834,100.55581410909097,Entire home/apt,1614,5,6,2024-08-22,1.04,117,170,6,
1107957667718210386,Rama9 /shopping/RCA,559552538,Tony,,Huai Khwang,13.75748,100.58429,Entire home/apt,2500,7,6,2024-06-24,0.94,62,259,6,
1107967844038131979,K21 Suvarnabhumi Romklao 2 Queen Bed,47634456,Poompong,,Lat Krabang,13.7623346,100.7475004,Private room,1190,1,0,,,5,364,0,
1107979714245113671,"Cabanaz Pool Villa & Spa Bangkok, Thailand",235801778,พนัชภัชสรณ์,,Chatu Chak,13.8213749,100.5836539,Private room,24857,1,0,,,1,358,0,
1108005136511311320,曼谷素坤逸Loft奢华公寓/高层落地窗/泳池/BTS On Nut站/屋顶酒吧,41448815,帅超,,Phra Khanong,13.70272,100.60422,Entire home/apt,1599,20,15,2024-08-20,2.34,2,99,15,
1108342388191827023,1BD Modern High Rise Condo Central Bangkok,36834105,Felicia,,Khlong Toei,13.7142545,100.5914522,Entire home/apt,1200,4,13,2024-09-04,2.06,3,49,13,
1108350408299493834,Central 1 BD Steps away from BTS (Onnut),36834105,Felicia,,Khlong Toei,13.705392446359665,100.60121866082152,Entire home/apt,1243,3,11,2024-08-22,1.85,3,71,11,
1108390779809658748,"(501) 2BR near BTS and Central World, City",552474756,Walaisuang,,Parthum Wan,13.744981567372102,100.54935008835945,Entire home/apt,1857,2,20,2024-09-13,3.35,13,60,20,
1108416165845877482,"2bd Centralworld, Platinum, Siam & MBK",10289027,Erik,,Ratchathewi,13.749858545512119,100.53852915699127,Entire home/apt,3750,2,4,2024-09-14,0.73,5,32,4,
1108449501478528889,临近BTS Bang Chak，安靜隱私現代設計豪華五星公寓,161559407,Jin FU,,Vadhana,13.71581,100.59165,Entire home/apt,861,1,10,2024-08-27,1.65,22,157,10,
1108477224371020830,Nana square 2bedroom/可以提供接机服务,219301393,Jack,,Ratchathewi,13.750560711949433,100.5552967571737,Entire home/apt,2180,2,16,2024-08-17,3.14,20,88,16,
1108519957793343478,Bright&Large 2BR w/Pool &Sunbathing-5m walk to BTS,267746594,Windy,,Chatu Chak,13.826081471010284,100.56585408459661,Entire home/apt,1849,14,4,2024-06-29,0.64,56,313,4,
1108542691543723824,The grandmother sad story room,125020131,Narerat,,Bang Kapi,13.7536915,100.6311176,Private room,1025,1,0,,,4,267,0,
1108549225184168470,Riverview luxury and sweet home,126480331,Agnes,,Khlong Toei,13.715897,100.5748618,Entire home/apt,2240,1,0,,,3,269,0,
1108549870933330603,Ratchadadome Residents-Hostel,91611430,Phetcharad,,Chatu Chak,13.823760076878624,100.58313947170973,Shared room,2560,1,0,,,1,269,0,
1108560236497556880,Rama9Duplex two bedroom,512617006,Tchl,,Huai Khwang,13.758648298071629,100.584711820683,Entire home/apt,2500,7,0,,,35,269,0,
1108569526161962322,Rama9/MRT/night market,559552538,Tony,,Huai Khwang,13.755597135285326,100.56918350408726,Entire home/apt,1800,7,3,2024-05-26,0.51,62,270,3,
1108570508545491154,Fynn AsokeElegant Apartments,512617006,Tchl,,Khlong Toei,13.735830438412068,100.55798790989911,Entire home/apt,2500,4,0,,,35,270,0,
1108579913014671258,Rama9/night market/MRT,559552538,Tony,,Huai Khwang,13.7573,100.56862,Entire home/apt,2000,7,0,,,62,270,0,
1103320578663924487,Rama Nine Apartments,548645421,SherMan,,Huai Khwang,13.755801980824716,100.56938310123557,Entire home/apt,1500,5,0,,,16,270,0,
1103321047057911508,Rama9 /night market /MRT,559552538,Tony,,Huai Khwang,13.75594,100.56911,Entire home/apt,1500,7,5,2024-06-02,0.85,62,270,5,
1103321677582832246,Cityscape Comfort Residence,75674354,Kai-Hsiaing,,Phra Khanong,13.70492,100.60273,Entire home/apt,975,3,6,2024-09-21,1.28,2,101,6,
1103335003835983134,rama9小户型studio,563053164,Sisi,,Huai Khwang,13.75676921668222,100.56725062514175,Entire home/apt,1500,5,2,2024-05-14,0.41,51,265,2,
1103350598435155047,XT辉煌的1房公寓,563053164,Sisi,,Huai Khwang,13.778823420048068,100.58596280494088,Entire home/apt,1300,5,0,,,51,269,0,
1103358165118215456,Fynn城市氧吧的公寓,563053164,Sisi,,Khlong Toei,13.73483885333631,100.55754615249373,Entire home/apt,2500,5,0,,,51,270,0,
1103395289874615237,NaNaBTS/Sukhumvit/1BR/Free WiFi&gym&Pool& P/ 3PP,485536928,Lucas,,Vadhana,13.744675803938451,100.55615734165596,Entire home/apt,1594,1,6,2024-08-05,0.89,53,266,6,
1103398471446970440,wongwianyai/步行Bts2分鐘/泳池健身房,154463318,Dan,,Khlong San,13.72107,100.5025,Entire home/apt,1300,18,2,2024-04-20,0.32,45,270,2,
1103479224795422440,BTS 8min center BKK. Asiatique  to Icon Siam Pier.,561022219,Nattanan,,Sathon,13.7131084,100.5144593,Private room,768,1,14,2024-09-21,2.71,2,185,14,
1103521971673181617,No.40  Sathorn 两房两卫高端住宅公寓,205008955,Moon,,Bang Kho laen,13.699613790371352,100.51478205924508,Entire home/apt,1350,28,4,2024-07-31,1.02,42,285,4,
1103541137859078545,"Family Room in Cool, Quiet Guesthouse Near Oldtown",159533816,Mitch,,Bangkok Noi,13.777063201352505,100.47321047633886,Private room,800,1,14,2024-08-26,2.09,3,76,14,
1103584226064583595,河景 零距离地铁蓝色线 机场 医院 空中泳池 gym 抖音爆款 两居室 双卫 大阳台,220893313,无名氏,,Bang Phlat,13.78793,100.50292,Entire home/apt,1000,30,2,2024-05-09,0.35,87,259,2,
1103612032164576495,"oka闹中取静的青年公寓,拥有浴缸",563053164,Sisi,,Khlong Toei,13.71531,100.57707,Entire home/apt,1500,7,0,,,51,269,0,
1103617422977926945,oka城市公寓,563053164,Sisi,,Khlong Toei,13.715046524762883,100.57552706380301,Entire home/apt,1500,6,0,,,51,269,0,
1103621583550708329,oka城市河景公寓,563053164,Sisi,,Khlong Toei,13.7154,100.57637,Entire home/apt,1500,6,1,2024-04-21,0.19,51,269,1,
1103628101178204412,素坤逸19巷的高层公寓,563053164,Sisi,,Vadhana,13.741390599135135,100.55893341972488,Entire home/apt,1800,7,0,,,51,270,0,
1103632862086621594,fynn城市氧吧公寓,563053164,Sisi,,Khlong Toei,13.735018110679613,100.55795626016865,Entire home/apt,2500,5,0,,,51,269,0,
1103636373537308209,fynn闹中取静的森林公寓,563053164,Sisi,,Khlong Toei,13.73618044650335,100.55583167205586,Entire home/apt,2500,1,0,,,51,270,0,
1103641292969985664,phayathai城市公寓,563053164,Sisi,,Ratchathewi,13.758255230802462,100.53792825921727,Entire home/apt,2000,28,0,,,51,269,0,
1103822536957340340,Hash Silom Apartment @ Silom Soi 3,557898037,Paul,,Bang Rak,13.727982259806469,100.53545030694667,Entire home/apt,1157,1,3,2024-09-12,0.50,4,353,3,
1103852393705592754,rama9 night narket MRT52,559552538,Tony,,Huai Khwang,13.757335614444417,100.56940800491392,Entire home/apt,1800,7,0,,,62,269,0,
1103916556463856955,2 bedrooms & swimming pool view,492463555,Hon Yuen,,Bang Kapi,13.762889571053945,100.64035249630318,Entire home/apt,1155,1,2,2024-04-16,0.35,3,270,2,
1103942048863790176,Private King En-suite Bedroom in Bang Chak/OnNut,500570663,Ant,,Phra Khanong,13.69860972703472,100.60027137724609,Private room,546,6,2,2024-08-31,0.41,9,83,2,
1103983718048221980,Modern 1Bedroom@BTS Taladplu S10,543975375,Lakkana,,Thon buri,13.71612567028238,100.48340734112867,Private room,800,30,0,,,2,270,0,
1104022406475832046,MIQ Ekkamai_Pool Villa + Pool Table_3BR house,35082871,Ed,,Vadhana,13.721155192561415,100.58888211719666,Entire home/apt,6407,1,32,2024-08-31,4.71,40,345,32,
1104030201931640966,Luxury Suite near Siam Paragon,26620868,Gilles,,Ratchathewi,13.751300817352814,100.53082488355695,Entire home/apt,6069,2,0,,,41,27,0,
1104038019966155470,曼谷双子塔公寓,563053164,Sisi,,Huai Khwang,13.757003311921881,100.568975427286,Entire home/apt,2000,6,0,,,51,270,0,
1104049221063814786,1BR Luxurious Suite*City views - VHB2,26620868,Gilles,,Ratchathewi,13.751585708665422,100.53162665244417,Entire home/apt,7463,2,0,,,41,36,0,
1104050398831246538,曼谷优雅公寓/高端住宅/泳池健身房/近BTS/icon siam,139189243,Hana,,Khlong San,13.723015863183152,100.49521490568802,Entire home/apt,800,30,3,2024-05-29,0.62,72,255,3,
1104056780580561187,BTs步行110米/泳池健身房/月租特惠（不包电）,154463318,Dan,,Khlong San,13.72172667001537,100.50314523448382,Entire home/apt,833,28,2,2024-06-15,0.34,45,235,2,
1104060477567423255,Elegant and Luxe City view Suite,26620868,Gilles,,Ratchathewi,13.749397257515461,100.53294718473032,Entire home/apt,8925,2,0,,,41,36,0,
1104068334283955659,<rent>Rama9 duplex condo/RCA/bkk hospital/max4pers,564925430,Kai,,Huai Khwang,13.755255706890448,100.58370810002089,Entire home/apt,1407,1,16,2024-09-12,2.45,8,164,16,
1104069590884494575,Homey 2 BR unit best for family in Ekkamai Bangkok,565071027,Phut,,Vadhana,13.72889,100.59256,Entire home/apt,2500,2,4,2024-07-19,0.74,1,364,4,
1104080705614618556,Visut house hostel.,565078667,JBHome,,Pom Prap Sattru Phai,13.757031175762531,100.51201602138802,Shared room,790,1,0,,,1,97,0,
1104125911875399141,Huai Khwang /JODD FAIRS,560407464,Qianwei,,Huai Khwang,13.779188416198375,100.58592898312291,Entire home/apt,1200,28,0,,,50,269,0,
1104126178568836765,ที่พักใกล้รถไฟฟ้า ไบเทคบางนา BTS,565087050,Tusdao,,Bang Na,13.667545711304081,100.59981864599769,Entire home/apt,720,1,0,,,1,269,0,
1104134467541102754,No.6 Black&White Room/ KingSize 1BR/Near Silom,67973902,Morphy,,Sathon,13.709447052121927,100.5197077432519,Entire home/apt,1044,2,39,2024-09-23,5.76,14,250,39,
1104155199389977802,Super lovely condo near BTS,108807784,Benjamin,,Phra Khanong,13.705750077725991,100.60858266812873,Entire home/apt,980,28,5,2024-09-21,0.89,10,91,5,
1104156486315620632,2BR Condo 11fl. 95sqm Big Center,28443643,Yoshi,,Ratchathewi,13.7495974,100.5469155,Entire home/apt,5500,1,0,,,18,138,0,
1104217499570330224,"Old town, family suite",273754634,Thitima,,Phra Nakhon,13.752198973159773,100.50422521800927,Private room,,1,1,2024-03-08,0.15,6,365,1,
1104223406132297016,Bts/king power/central world,559552538,Tony,,Ratchathewi,13.75615,100.53784,Entire home/apt,2000,30,0,,,62,269,0,
1104233275031023198,King power central world bts,559552538,Tony,,Ratchathewi,13.758033783803596,100.53816790512357,Entire home/apt,2000,30,0,,,62,269,0,
1104238782571307754,Bts/ kingpower/ central world,559552538,Tony,,Ratchathewi,13.75804,100.53993,Entire home/apt,2000,30,0,,,62,269,0,
1104246562328806357,Rimm49 - 304 - near BTS Thonglor with elevator,604301,Pong,,Vadhana,13.727875833182352,100.575039871037,Entire home/apt,1600,1,0,,,7,271,0,
1104251665002716166,The Lightroom | 5 min to BTS Asok & Nana,158210930,Eddie,,Vadhana,13.74260505267311,100.56065567585864,Entire home/apt,1630,7,12,2024-09-23,1.83,2,23,12,
1104255383282141900,2BR/2BA Gem in the Heart of BKK,2355119,Jacob,,Parthum Wan,13.74494113418058,100.54979037705502,Entire home/apt,3700,3,15,2024-09-24,2.26,3,210,15,
1104303055477251921,metro sky prachachuen| MRT 750M.,543776394,Profitable,,Bang Sue,13.804664839418688,100.5335152053858,Private room,,3,0,,,18,157,0,
1104329257216877338,2bedrm 31st floor stunning view Central BKK Rama9,11282160,LukGal,,Huai Khwang,13.760430069755179,100.56959163397549,Entire home/apt,2400,1,31,2024-09-14,4.92,1,272,31,
1104583524769773686,A peaceful home in BKK,565228032,Concho,,Lat Phrao,13.801162169385206,100.60650385916233,Private room,720,1,1,2024-07-22,0.45,1,179,1,
1104592886688545461,S71-372 Sukhumvit Big 1 bed city ​​center Swim Gym,179336488,Jc,,Vadhana,13.721653052430776,100.59584781479802,Entire home/apt,1864,3,3,2024-07-11,0.50,32,267,3,
1104642522877541814,TikTok推荐 考山路 大皇宫 河景 零距离地铁 延禧医院,220893313,无名氏,,Bang Phlat,13.79788,100.50459,Entire home/apt,580,30,3,2024-09-20,0.52,87,269,3,
1104673643142753362,COZY 1 Bedroom#Close to BTS Phra Khanong#Wi-Fi,254480314,Yean,,Vadhana,13.715522947744478,100.59320992179363,Entire home/apt,1255,28,3,2024-08-04,0.52,10,161,3,
1104689796708307935,Cozy&homee place for group in the best locations,369728426,สุนิสา,,Ratchathewi,13.75222102927468,100.52771763888848,Entire home/apt,2500,28,0,,,1,84,0,
1104731713597247376,Ideo Mobi Sukhumvit 40,97386029,Eric,,Vadhana,13.735173891843303,100.57653530364223,Entire home/apt,943,30,1,2024-07-10,0.38,4,0,1,
1104760082603621728,Private Room in artsy house & Photo Studio,399111969,Vincent,,Vadhana,13.7327022,100.5957728,Private room,700,2,2,2024-05-23,0.33,3,270,2,
1104780497867408770,Suite Bangkok Hotel,493412920,Alice,,Khlong San,13.7276074,100.5090359,Private room,,1,0,,,173,270,0,
1104811232062799112,D1Belle rama9 网红水果西施火车头夜市~步行几分钟,550304606,Liu,,Huai Khwang,13.759490275088039,100.56806467521692,Entire home/apt,1869,2,4,2024-06-14,0.65,8,268,4,
1104828788931906140,Luxury Top Condo 40SQMT Netflix & BTS& Pool & Gym,534463450,Peter,,Suanluang,13.711415592280243,100.6037961811075,Entire home/apt,1324,2,14,2024-09-14,2.10,6,180,14,
1104845803105218863,333riverside ติดสถานีรถไฟฟ้า ท่าเรือ บางโพ ใกล้ศูนย์การค้า,565278969,Warisara,,Bang Sue,13.80643,100.52392,Entire home/apt,,365,0,,,1,362,0,
1104883653071191774,"Penthouse Room 1 at Silom CBD, Stunning City Views",25731085,Siyu,,Bang Rak,13.72565,100.53173,Private room,1680,1,20,2024-09-01,3.51,8,296,20,
1104888276890660374,Chatuchak Skyline Limelight,132131612,Daniel,,Chatu Chak,13.798446202582193,100.55525300960556,Entire home/apt,,28,0,,,1,95,0,
1104894293791870758,北榄温馨舒适公寓/门口MRT地铁直达,125922007,Changbei,,Bang Na,13.656727,100.643395,Entire home/apt,850,180,0,,,1,267,0,
1104904317518244246,Peaceful place in downtown,252759762,Dalinporn,,Vadhana,13.740492064439701,100.55747509002686,Entire home/apt,,30,0,,,8,0,0,
1104919587460972257,D7#城市景观/曼谷CBD/沙吞区/温馨大床房/泳池健身房免费！,235135484,Xin,,Sathon,13.71196338182141,100.5206720855082,Entire home/apt,943,1,24,2024-08-31,4.04,56,40,24,
1104974917686666404,Sathorn prime City View & Rooftop Bar Bangkok,87760756,Rachanidda,,Sathon,13.712932,100.534932,Private room,1279,3,4,2024-08-24,0.67,3,352,4,
1105009699768160178,Rama9 night market37,559552538,Tony,,Huai Khwang,13.7568,100.56867,Entire home/apt,2500,7,3,2024-03-31,0.44,62,271,3,
1105024920319623910,Park24 素坤逸路 步行可抵达 bts phromphong/EmQuartier商圈/nana,565318823,Xiong,,Khlong Toei,13.7257266,100.567636,Entire home/apt,1099,14,10,2024-07-15,1.66,1,23,10,
1105025999859003904,Central City Phrom Phong BTS 2BR 2bath luxe,298307200,Ellis,,Vadhana,13.73947,100.57186,Entire home/apt,2000,1,16,2024-09-22,2.35,1,232,16,
1105042643591120856,Central Condo at Siamese PP BTS,565326078,Nathan,,Vadhana,13.736102471513007,100.57241952208504,Entire home/apt,1950,1,0,,,2,232,0,
1105079957965618945,Cozy condominium in Sukhumvit 26,229825795,Piangtip,,Khlong Toei,13.725718391596256,100.5702829733491,Private room,1100,14,0,,,2,0,0,
1105378148409956198,Private Luxury in Thonglor20,551064010,Anongrak,,Vadhana,13.7402731,100.58695,Private room,2300,2,1,2024-04-18,0.19,4,89,1,
1105381181611672924,W House apartment Nearly Suvarnabhumi Airport BKK,562117219,Whouse,,Lat Krabang,13.7191,100.7767,Private room,850,1,2,2024-04-30,0.32,1,269,2,
1105383594716786256,"Pet friendly townhme Bkk suburb, near Nopparat BTS",121036642,Kit,,Khan Na Yao,13.811673016731293,100.683592050957,Entire home/apt,1500,28,0,,,5,358,0,
1105384409536252331,63-one9five-rama9精装一房无边泳池健身房火车夜市尚泰购物中心高速宽带包月,507074497,Pengcheng,,Huai Khwang,13.75512293773117,100.56865032183248,Entire home/apt,1080,28,0,,,7,42,0,
1105424223815132547,Entire House 3BR 170m to BTS Private Quiet & Comfy,565445853,Rawin,,Khlong San,13.7215978,100.5052419,Entire home/apt,2956,2,9,2024-09-14,1.56,1,357,9,
1105469982699443035,Ultra Posh 2BR Sukhumvit 11 BTS Nana 5 Min T21,11412655,Ant,,Vadhana,13.7435515,100.5565095,Entire home/apt,3317,1,9,2024-08-10,1.35,12,268,9,
1105517774222111332,紧邻Icon Siam商场Flexi Sathon精品公寓近地铁,554369808,苏珊,,Khlong San,13.716112694568867,100.50460963699055,Entire home/apt,975,30,1,2024-06-21,0.31,10,71,1,
1105527800573367869,Private Luxurious room in Thonglor,551064010,Anongrak,,Vadhana,13.7402731,100.58695,Entire home/apt,2100,2,1,2024-04-16,0.18,4,90,1,
1105578650560767190,Cozy and comfortable near sky train,481104923,Steven,,Bang Na,13.665562383519081,100.60398492962122,Private room,615,30,1,2024-04-16,0.18,2,192,1,
1105582140699643879,Private Luxury room in Thonglor,551064010,Anongrak,,Vadhana,13.7402731,100.58695,Entire home/apt,2100,2,0,,,4,90,0,
1105589652627693395,Rama9 nightmarket MRT central,559552538,Tony,,Huai Khwang,13.75918,100.56934,Entire home/apt,2000,7,0,,,62,269,0,
1105598234944851265,belle小市中心位置,563053164,Sisi,,Huai Khwang,13.761240117487914,100.56991048206046,Entire home/apt,2000,5,0,,,51,270,0,
1105615306522698774,rama9小市区的studio,563053164,Sisi,,Huai Khwang,13.75656,100.56873,Entire home/apt,1800,5,0,,,51,270,0,
1105657259420784720,Chapter one flow bangpo near mrt,565487857,Ella,,Bang Sue,13.8102717,100.5238123,Entire home/apt,1142,10,5,2024-08-31,1.03,10,167,5,
1105658472751385871,High Condo /Near interchange BTS bangwa &wutthakat,565487857,Ella,,Chom Thong,13.715339004564157,100.46467065811157,Entire home/apt,1114,10,4,2024-09-01,1.33,10,362,4,
1105661741635991564,2 bed condo in city center,553589072,Ann,,Vadhana,13.737545961117608,100.56534309572815,Entire home/apt,2000,14,1,2024-07-12,0.39,4,90,1,
1105671620096317004,"[Cozy House] 4pax Phraram9, Bkk",562495998,Sirinada,,Din Daeng,13.76288,100.56459,Entire home/apt,1700,1,0,,,3,269,0,
1105726846214851120,BTS/shopping/park,559552538,Tony,,Phra Khanong,13.687647538884798,100.60773163614881,Entire home/apt,1800,7,1,2024-03-28,0.16,62,269,1,
1105743465087827180,Belle  Ramaapartment,512617006,Tchl,,Huai Khwang,13.75537,100.56589,Entire home/apt,2000,7,0,,,35,269,0,
1105749624760016871,The Tree Sukhumvit,512617006,Tchl,,Phra Khanong,13.684937523618629,100.60311740461825,Entire home/apt,1800,7,0,,,35,269,0,
1105761745067026891,3F9#110m2#2BR#Gym&Pool&BTS Nana&MRT Sukhumv&4ppl,508348937,村上,,Ratchathewi,13.74843,100.55554,Entire home/apt,3843,1,11,2024-08-04,1.71,51,90,11,
1105768562004763699,phayathai的风景大开间,563053164,Sisi,,Ratchathewi,13.758160619032965,100.53824926788454,Entire home/apt,2000,28,0,,,51,269,0,
1105806854373522206,4F10#Pool&BTS Nana&MRT Sukhumvit&Max2ppl,508348937,村上,,Ratchathewi,13.74861,100.55678,Entire home/apt,2072,1,6,2024-08-18,1.17,51,91,6,
1105815909447237551,Sirin  Home.,565529451,Sirinprapha,,Khlong Toei,13.719623463874075,100.57564169168472,Shared room,480,1,0,,,2,270,0,
1108589119864815544,Rama9/空中健身房/空中无边泳池/loft 公寓,560407464,Qianwei,,Huai Khwang,13.75711,100.58564,Entire home/apt,2000,3,0,,,50,269,0,
